imie,plec,rok,miesiac,liczba
Aleksy,M,2015,5,0
Aleksy,M,2015,4,0
Aleksy,M,2015,3,0
Aleksy,M,2015,2,0
Aleksy,M,2015,1,0
Aleksy,M,2014,12,0
Aleksy,M,2014,11,0
Aleksy,M,2014,10,1
Aleksy,M,2014,9,1
Aleksy,M,2014,8,0
Aleksy,M,2014,7,0
Aleksy,M,2014,6,0
Aleksy,M,2014,5,0
Aleksy,M,2014,4,0
Aleksy,M,2014,3,0
Aleksy,M,2014,2,0
Aleksy,M,2014,1,2
Aleksy,M,2013,12,0
Aleksy,M,2013,11,0
Aleksy,M,2013,10,0
Aleksy,M,2013,9,0
Aleksy,M,2013,8,1
Aleksy,M,2013,7,0
Aleksy,M,2013,6,0
Aleksy,M,2013,5,0
Aleksy,M,2013,4,0
Aleksy,M,2013,3,0
Aleksy,M,2013,2,0
Aleksy,M,2013,1,3
Aleksy,M,2012,12,0
Aleksy,M,2012,11,0
Aleksy,M,2012,10,0
Aleksy,M,2012,9,0
Aleksy,M,2012,8,0
Aleksy,M,2012,7,0
Aleksy,M,2012,6,0
Aleksy,M,2012,5,0
Aleksy,M,2012,4,0
Aleksy,M,2012,3,0
Aleksy,M,2012,2,1
Aleksy,M,2012,1,0
Aleksy,M,2011,12,0
Aleksy,M,2011,11,0
Aleksy,M,2011,10,0
Aleksy,M,2011,9,0
Aleksy,M,2011,8,1
Aleksy,M,2011,7,0
Aleksy,M,2011,6,0
Aleksy,M,2011,5,0
Aleksy,M,2011,4,0
Aleksy,M,2011,3,0
Aleksy,M,2011,2,1
Aleksy,M,2011,1,0
Aleksy,M,2010,12,0
Aleksy,M,2010,11,0
Aleksy,M,2010,10,1
Aleksy,M,2010,9,1
Aleksy,M,2010,8,0
Aleksy,M,2010,7,0
Aleksy,M,2010,6,1
Aleksy,M,2010,5,0
Aleksy,M,2010,4,0
Aleksy,M,2010,3,0
Aleksy,M,2010,2,0
Aleksy,M,2010,1,0
Aleksy,M,2009,12,0
Aleksy,M,2009,11,1
Aleksy,M,2009,10,0
Aleksy,M,2009,9,0
Aleksy,M,2009,8,0
Aleksy,M,2009,7,0
Aleksy,M,2009,6,0
Aleksy,M,2009,5,1
Aleksy,M,2009,4,1
Aleksy,M,2009,3,0
Aleksy,M,2009,2,0
Aleksy,M,2009,1,0
Aleksy,M,2008,12,1
Aleksy,M,2008,11,0
Aleksy,M,2008,10,0
Aleksy,M,2008,9,0
Aleksy,M,2008,8,0
Aleksy,M,2008,7,0
Aleksy,M,2008,6,0
Aleksy,M,2008,5,0
Aleksy,M,2008,4,0
Aleksy,M,2008,3,0
Aleksy,M,2008,2,0
Aleksy,M,2008,1,1
Aleksy,M,2007,12,1
Aleksy,M,2007,11,0
Aleksy,M,2007,10,0
Aleksy,M,2007,9,2
Aleksy,M,2007,8,0
Aleksy,M,2007,7,1
Aleksy,M,2007,6,0
Aleksy,M,2007,5,0
Aleksy,M,2007,4,0
Aleksy,M,2007,3,0
Aleksy,M,2007,2,0
Aleksy,M,2007,1,1
Aleksy,M,2006,12,0
Aleksy,M,2006,11,0
Aleksy,M,2006,10,0
Aleksy,M,2006,9,0
Aleksy,M,2006,8,0
Aleksy,M,2006,7,0
Aleksy,M,2006,6,0
Aleksy,M,2006,5,0
Aleksy,M,2006,4,1
Aleksy,M,2006,3,0
Aleksy,M,2006,2,0
Aleksy,M,2006,1,0
Aleksy,M,2005,12,0
Aleksy,M,2005,11,0
Aleksy,M,2005,10,0
Aleksy,M,2005,9,1
Aleksy,M,2005,8,0
Aleksy,M,2005,7,1
Aleksy,M,2005,6,1
Aleksy,M,2005,5,1
Aleksy,M,2005,4,0
Aleksy,M,2005,3,0
Aleksy,M,2005,2,1
Aleksy,M,2005,1,0
Aleksy,M,2004,12,0
Aleksy,M,2004,11,0
Aleksy,M,2004,10,0
Aleksy,M,2004,9,0
Aleksy,M,2004,8,0
Aleksy,M,2004,7,1
Alex,M,2016,5,0
Alex,M,2016,4,0
Alex,M,2016,3,1
Alex,M,2016,2,0
Alex,M,2016,1,0
Alex,M,2015,12,0
Alex,M,2015,11,0
Alex,M,2015,10,0
Alex,M,2015,9,0
Alex,M,2015,8,0
Alex,M,2015,7,0
Alex,M,2015,6,0
Alex,M,2015,5,1
Alex,M,2015,4,1
Alex,M,2015,3,0
Alex,M,2015,2,0
Alex,M,2015,1,0
Alex,M,2014,12,0
Alex,M,2014,11,1
Alex,M,2014,10,0
Alex,M,2014,9,0
Alex,M,2014,8,0
Alex,M,2014,7,1
Alex,M,2014,6,0
Alex,M,2014,5,0
Alex,M,2014,4,0
Alex,M,2014,3,2
Alex,M,2014,2,1
Alex,M,2014,1,0
Alex,M,2013,12,1
Alex,M,2013,11,0
Alex,M,2013,10,0
Alex,M,2013,9,0
Alex,M,2013,8,1
Alex,M,2013,7,1
Alex,M,2013,6,1
Alex,M,2013,5,0
Alex,M,2013,4,0
Alex,M,2013,3,0
Alex,M,2013,2,0
Alex,M,2013,1,1
Alex,M,2012,12,0
Alex,M,2012,11,0
Alex,M,2012,10,1
Alex,M,2012,9,1
Alex,M,2012,8,0
Alex,M,2012,7,0
Alex,M,2012,6,2
Alex,M,2012,5,1
Alex,M,2012,4,1
Alex,M,2012,3,0
Alex,M,2012,2,2
Alex,M,2012,1,0
Alex,M,2011,12,0
Alex,M,2011,11,0
Alex,M,2011,10,1
Alex,M,2011,9,0
Alex,M,2011,8,2
Alex,M,2011,7,0
Alex,M,2011,6,1
Alex,M,2011,5,2
Alex,M,2011,4,0
Alex,M,2011,3,0
Alex,M,2011,2,0
Alex,M,2011,1,0
Alex,M,2010,12,2
Alex,M,2010,11,1
Alex,M,2010,10,0
Alex,M,2010,9,0
Alex,M,2010,8,1
Alex,M,2010,7,2
Alex,M,2010,6,0
Alex,M,2010,5,1
Alex,M,2010,4,2
Alex,M,2010,3,1
Alex,M,2010,2,0
Alex,M,2010,1,0
Alex,M,2009,12,0
Alex,M,2009,11,0
Alex,M,2009,10,2
Alex,M,2009,9,3
Alex,M,2009,8,0
Alex,M,2009,7,1
Alex,M,2009,6,0
Alex,M,2009,5,1
Alex,M,2009,4,0
Alex,M,2009,3,1
Alex,M,2009,2,0
Alex,M,2009,1,0
Alex,M,2008,12,0
Alex,M,2008,11,0
Alex,M,2008,10,1
Alex,M,2008,9,0
Alex,M,2008,8,0
Alex,M,2008,7,0
Alex,M,2008,6,3
Alex,M,2008,5,0
Alex,M,2008,4,0
Alex,M,2008,3,0
Alex,M,2008,2,1
Alex,M,2008,1,0
Alex,M,2007,12,1
Alex,M,2007,11,0
Alex,M,2007,10,0
Alex,M,2007,9,1
Alex,M,2007,8,0
Alex,M,2007,7,1
Alex,M,2007,6,1
Alex,M,2007,5,1
Alex,M,2007,4,0
Alex,M,2007,3,2
Alex,M,2007,2,1
Alex,M,2007,1,0
Alex,M,2006,12,0
Alex,M,2006,11,2
Alex,M,2006,10,0
Alex,M,2006,9,1
Alex,M,2006,8,2
Alex,M,2006,7,1
Alex,M,2006,6,1
Alex,M,2006,5,2
Alex,M,2006,4,1
Alex,M,2006,3,1
Alex,M,2006,2,2
Alex,M,2006,1,0
Alex,M,2005,12,0
Alex,M,2005,11,1
Alex,M,2005,10,1
Alex,M,2005,9,2
Alex,M,2005,8,1
Alex,M,2005,7,1
Alex,M,2005,6,1
Alex,M,2005,5,1
Alex,M,2005,4,0
Alex,M,2005,3,0
Alex,M,2005,2,0
Alex,M,2005,1,0
Alex,M,2004,12,0
Alex,M,2004,11,1
Alex,M,2004,10,0
Alex,M,2004,9,0
Alex,M,2004,8,0
Alex,M,2004,7,0
Alwin,M,2016,5,0
Alwin,M,2016,4,0
Alwin,M,2016,3,0
Alwin,M,2016,2,0
Alwin,M,2016,1,0
Alwin,M,2015,12,0
Alwin,M,2015,11,0
Alwin,M,2015,10,0
Alwin,M,2015,9,0
Alwin,M,2015,8,0
Alwin,M,2015,7,0
Alwin,M,2015,6,0
Alwin,M,2015,5,0
Alwin,M,2015,4,0
Alwin,M,2015,3,0
Alwin,M,2015,2,0
Alwin,M,2015,1,0
Alwin,M,2014,12,0
Alwin,M,2014,11,0
Alwin,M,2014,10,0
Alwin,M,2014,9,0
Alwin,M,2014,8,0
Alwin,M,2014,7,0
Alwin,M,2014,6,0
Alwin,M,2014,5,0
Alwin,M,2014,4,0
Alwin,M,2014,3,0
Alwin,M,2014,2,0
Alwin,M,2014,1,0
Alwin,M,2013,12,0
Alwin,M,2013,11,0
Alwin,M,2013,10,0
Alwin,M,2013,9,0
Alwin,M,2013,8,0
Alwin,M,2013,7,0
Alwin,M,2013,6,0
Alwin,M,2013,5,0
Alwin,M,2013,4,0
Alwin,M,2013,3,0
Alwin,M,2013,2,0
Alwin,M,2013,1,0
Alwin,M,2012,12,0
Alwin,M,2012,11,0
Alwin,M,2012,10,0
Alwin,M,2012,9,0
Alwin,M,2012,8,0
Alwin,M,2012,7,0
Alwin,M,2012,6,0
Alwin,M,2012,5,0
Alwin,M,2012,4,0
Alwin,M,2012,3,0
Alwin,M,2012,2,0
Alwin,M,2012,1,0
Alwin,M,2011,12,0
Alwin,M,2011,11,0
Alwin,M,2011,10,0
Alwin,M,2011,9,0
Alwin,M,2011,8,0
Alwin,M,2011,7,0
Alwin,M,2011,6,0
Alwin,M,2011,5,0
Alwin,M,2011,4,0
Alwin,M,2011,3,0
Alwin,M,2011,2,0
Alwin,M,2011,1,0
Alwin,M,2010,12,0
Alwin,M,2010,11,0
Alwin,M,2010,10,0
Alwin,M,2010,9,0
Alwin,M,2010,8,0
Alwin,M,2010,7,0
Alwin,M,2010,6,0
Alwin,M,2010,5,0
Alwin,M,2010,4,0
Alwin,M,2010,3,0
Alwin,M,2010,2,0
Alwin,M,2010,1,0
Alwin,M,2009,12,0
Alwin,M,2009,11,0
Alwin,M,2009,10,0
Alwin,M,2009,9,0
Alwin,M,2009,8,0
Alwin,M,2009,7,0
Alwin,M,2009,6,0
Alwin,M,2009,5,0
Alwin,M,2009,4,0
Alwin,M,2009,3,0
Alwin,M,2009,2,0
Alwin,M,2009,1,0
Alwin,M,2008,12,0
Alwin,M,2008,11,0
Alwin,M,2008,10,0
Alwin,M,2008,9,0
Alwin,M,2008,8,0
Alwin,M,2008,7,0
Alwin,M,2008,6,0
Alwin,M,2008,5,0
Alwin,M,2008,4,0
Alwin,M,2008,3,0
Alwin,M,2008,2,0
Alwin,M,2008,1,0
Alwin,M,2007,12,0
Alwin,M,2007,11,1
Alwin,M,2007,10,0
Alwin,M,2007,9,0
Alwin,M,2007,8,0
Alwin,M,2007,7,0
Alwin,M,2007,6,0
Alwin,M,2007,5,0
Alwin,M,2007,4,0
Alwin,M,2007,3,0
Alwin,M,2007,2,0
Alwin,M,2007,1,0
Alwin,M,2006,12,0
Alwin,M,2006,11,0
Alwin,M,2006,10,0
Alwin,M,2006,9,0
Alwin,M,2006,8,0
Alwin,M,2006,7,0
Alwin,M,2006,6,0
Alwin,M,2006,5,0
Alwin,M,2006,4,0
Alwin,M,2006,3,0
Alwin,M,2006,2,0
Alwin,M,2006,1,0
Alwin,M,2005,12,0
Alwin,M,2005,11,0
Alwin,M,2005,10,0
Alwin,M,2005,9,0
Alwin,M,2005,8,0
Alwin,M,2005,7,0
Alwin,M,2005,6,0
Alwin,M,2005,5,0
Alwin,M,2005,4,0
Alwin,M,2005,3,0
Alwin,M,2005,2,0
Alwin,M,2005,1,0
Alwin,M,2004,12,0
Alwin,M,2004,11,0
Alwin,M,2004,10,0
Alwin,M,2004,9,0
Alwin,M,2004,8,0
Alwin,M,2004,7,0
Amadeusz,M,2016,5,0
Amadeusz,M,2016,4,0
Amadeusz,M,2016,3,0
Amadeusz,M,2016,2,0
Amadeusz,M,2016,1,0
Amadeusz,M,2015,12,0
Amadeusz,M,2015,11,0
Amadeusz,M,2015,10,0
Amadeusz,M,2015,9,0
Amadeusz,M,2015,8,0
Amadeusz,M,2015,7,0
Amadeusz,M,2015,6,0
Amadeusz,M,2015,5,0
Amadeusz,M,2015,4,0
Amadeusz,M,2015,3,0
Amadeusz,M,2015,2,0
Amadeusz,M,2015,1,0
Amadeusz,M,2014,12,0
Amadeusz,M,2014,11,0
Amadeusz,M,2014,10,0
Amadeusz,M,2014,9,0
Amadeusz,M,2014,8,0
Amadeusz,M,2014,7,0
Amadeusz,M,2014,6,0
Amadeusz,M,2014,5,1
Amadeusz,M,2014,4,0
Amadeusz,M,2014,3,0
Amadeusz,M,2014,2,0
Amadeusz,M,2014,1,0
Amadeusz,M,2013,12,0
Amadeusz,M,2013,11,0
Amadeusz,M,2013,10,0
Amadeusz,M,2013,9,0
Amadeusz,M,2013,8,0
Amadeusz,M,2013,7,0
Amadeusz,M,2013,6,1
Amadeusz,M,2013,5,0
Amadeusz,M,2013,4,0
Amadeusz,M,2013,3,0
Amadeusz,M,2013,2,0
Amadeusz,M,2013,1,0
Amadeusz,M,2012,12,0
Amadeusz,M,2012,11,0
Amadeusz,M,2012,10,0
Amadeusz,M,2012,9,1
Amadeusz,M,2012,8,0
Amadeusz,M,2012,7,0
Amadeusz,M,2012,6,0
Amadeusz,M,2012,5,0
Amadeusz,M,2012,4,0
Amadeusz,M,2012,3,0
Amadeusz,M,2012,2,0
Amadeusz,M,2012,1,0
Amadeusz,M,2011,12,0
Amadeusz,M,2011,11,0
Amadeusz,M,2011,10,0
Amadeusz,M,2011,9,0
Amadeusz,M,2011,8,0
Amadeusz,M,2011,7,0
Amadeusz,M,2011,6,0
Amadeusz,M,2011,5,0
Amadeusz,M,2011,4,0
Amadeusz,M,2011,3,0
Amadeusz,M,2011,2,0
Amadeusz,M,2011,1,0
Amadeusz,M,2010,12,0
Amadeusz,M,2010,11,0
Amadeusz,M,2010,10,0
Amadeusz,M,2010,9,0
Amadeusz,M,2010,8,0
Amadeusz,M,2010,7,0
Amadeusz,M,2010,6,0
Amadeusz,M,2010,5,0
Amadeusz,M,2010,4,0
Amadeusz,M,2010,3,0
Amadeusz,M,2010,2,0
Amadeusz,M,2010,1,0
Amadeusz,M,2009,12,0
Amadeusz,M,2009,11,0
Amadeusz,M,2009,10,0
Amadeusz,M,2009,9,0
Amadeusz,M,2009,8,0
Amadeusz,M,2009,7,0
Amadeusz,M,2009,6,0
Amadeusz,M,2009,5,0
Amadeusz,M,2009,4,1
Amadeusz,M,2009,3,0
Amadeusz,M,2009,2,0
Amadeusz,M,2009,1,0
Amadeusz,M,2008,12,0
Amadeusz,M,2008,11,0
Amadeusz,M,2008,10,0
Amadeusz,M,2008,9,0
Amadeusz,M,2008,8,0
Amadeusz,M,2008,7,0
Amadeusz,M,2008,6,0
Amadeusz,M,2008,5,0
Amadeusz,M,2008,4,0
Amadeusz,M,2008,3,0
Amadeusz,M,2008,2,0
Amadeusz,M,2008,1,0
Amadeusz,M,2007,12,0
Amadeusz,M,2007,11,0
Amadeusz,M,2007,10,0
Amadeusz,M,2007,9,0
Amadeusz,M,2007,8,0
Amadeusz,M,2007,7,0
Amadeusz,M,2007,6,1
Amadeusz,M,2007,5,0
Amadeusz,M,2007,4,0
Amadeusz,M,2007,3,0
Amadeusz,M,2007,2,0
Amadeusz,M,2007,1,0
Amadeusz,M,2006,12,0
Amadeusz,M,2006,11,0
Amadeusz,M,2006,10,0
Amadeusz,M,2006,9,1
Amadeusz,M,2006,8,0
Amadeusz,M,2006,7,0
Amadeusz,M,2006,6,0
Amadeusz,M,2006,5,0
Amadeusz,M,2006,4,1
Amadeusz,M,2006,3,0
Amadeusz,M,2006,2,1
Amadeusz,M,2006,1,0
Amadeusz,M,2005,12,0
Amadeusz,M,2005,11,0
Amadeusz,M,2005,10,0
Amadeusz,M,2005,9,0
Amadeusz,M,2005,8,0
Amadeusz,M,2005,7,1
Amadeusz,M,2005,6,1
Amadeusz,M,2005,5,0
Amadeusz,M,2005,4,0
Amadeusz,M,2005,3,0
Amadeusz,M,2005,2,0
Amadeusz,M,2005,1,0
Amadeusz,M,2004,12,0
Amadeusz,M,2004,11,0
Amadeusz,M,2004,10,0
Amadeusz,M,2004,9,0
Amadeusz,M,2004,8,0
Amadeusz,M,2004,7,0
Anatol,M,2016,5,0
Anatol,M,2016,4,0
Anatol,M,2016,3,0
Anatol,M,2016,2,1
Anatol,M,2016,1,0
Anatol,M,2015,12,0
Anatol,M,2015,11,0
Anatol,M,2015,10,0
Anatol,M,2015,9,0
Anatol,M,2015,8,0
Anatol,M,2015,7,0
Anatol,M,2015,6,1
Anatol,M,2015,5,0
Anatol,M,2015,4,0
Anatol,M,2015,3,0
Anatol,M,2015,2,0
Anatol,M,2015,1,0
Anatol,M,2014,12,0
Anatol,M,2014,11,0
Anatol,M,2014,10,0
Anatol,M,2014,9,0
Anatol,M,2014,8,0
Anatol,M,2014,7,0
Anatol,M,2014,6,0
Anatol,M,2014,5,0
Anatol,M,2014,4,0
Anatol,M,2014,3,0
Anatol,M,2014,2,1
Anatol,M,2014,1,0
Anatol,M,2013,12,0
Anatol,M,2013,11,0
Anatol,M,2013,10,0
Anatol,M,2013,9,0
Anatol,M,2013,8,0
Anatol,M,2013,7,0
Anatol,M,2013,6,0
Anatol,M,2013,5,0
Anatol,M,2013,4,0
Anatol,M,2013,3,0
Anatol,M,2013,2,0
Anatol,M,2013,1,0
Anatol,M,2012,12,0
Anatol,M,2012,11,0
Anatol,M,2012,10,0
Anatol,M,2012,9,0
Anatol,M,2012,8,0
Anatol,M,2012,7,0
Anatol,M,2012,6,0
Anatol,M,2012,5,0
Anatol,M,2012,4,0
Anatol,M,2012,3,0
Anatol,M,2012,2,0
Anatol,M,2012,1,0
Anatol,M,2011,12,0
Anatol,M,2011,11,0
Anatol,M,2011,10,0
Anatol,M,2011,9,0
Anatol,M,2011,8,0
Anatol,M,2011,7,0
Anatol,M,2011,6,0
Anatol,M,2011,5,0
Anatol,M,2011,4,0
Anatol,M,2011,3,0
Anatol,M,2011,2,0
Anatol,M,2011,1,0
Anatol,M,2010,12,0
Anatol,M,2010,11,0
Anatol,M,2010,10,0
Anatol,M,2010,9,0
Anatol,M,2010,8,1
Anatol,M,2010,7,0
Anatol,M,2010,6,1
Anatol,M,2010,5,0
Anatol,M,2010,4,0
Anatol,M,2010,3,0
Anatol,M,2010,2,0
Anatol,M,2010,1,0
Anatol,M,2009,12,0
Anatol,M,2009,11,0
Anatol,M,2009,10,0
Anatol,M,2009,9,0
Anatol,M,2009,8,0
Anatol,M,2009,7,0
Anatol,M,2009,6,0
Anatol,M,2009,5,0
Anatol,M,2009,4,0
Anatol,M,2009,3,0
Anatol,M,2009,2,0
Anatol,M,2009,1,0
Anatol,M,2008,12,2
Anatol,M,2008,11,0
Anatol,M,2008,10,0
Anatol,M,2008,9,1
Anatol,M,2008,8,0
Anatol,M,2008,7,0
Anatol,M,2008,6,0
Anatol,M,2008,5,0
Anatol,M,2008,4,0
Anatol,M,2008,3,0
Anatol,M,2008,2,0
Anatol,M,2008,1,0
Anatol,M,2007,12,0
Anatol,M,2007,11,0
Anatol,M,2007,10,0
Anatol,M,2007,9,0
Anatol,M,2007,8,0
Anatol,M,2007,7,0
Anatol,M,2007,6,0
Anatol,M,2007,5,0
Anatol,M,2007,4,0
Anatol,M,2007,3,0
Anatol,M,2007,2,0
Anatol,M,2007,1,0
Anatol,M,2006,12,0
Anatol,M,2006,11,0
Anatol,M,2006,10,0
Anatol,M,2006,9,0
Anatol,M,2006,8,1
Anatol,M,2006,7,0
Anatol,M,2006,6,0
Anatol,M,2006,5,0
Anatol,M,2006,4,0
Anatol,M,2006,3,0
Anatol,M,2006,2,0
Anatol,M,2006,1,0
Anatol,M,2005,12,0
Anatol,M,2005,11,0
Anatol,M,2005,10,0
Anatol,M,2005,9,0
Anatol,M,2005,8,0
Anatol,M,2005,7,0
Anatol,M,2005,6,0
Anatol,M,2005,5,0
Anatol,M,2005,4,0
Anatol,M,2005,3,0
Anatol,M,2005,2,0
Anatol,M,2005,1,0
Anatol,M,2004,12,0
Anatol,M,2004,11,0
Anatol,M,2004,10,1
Anatol,M,2004,9,0
Anatol,M,2004,8,0
Anatol,M,2004,7,0
Andrzej,M,2016,5,0
Andrzej,M,2016,4,1
Andrzej,M,2016,3,0
Andrzej,M,2016,2,0
Andrzej,M,2016,1,0
Andrzej,M,2015,12,1
Andrzej,M,2015,11,0
Andrzej,M,2015,10,0
Andrzej,M,2015,9,2
Andrzej,M,2015,8,0
Andrzej,M,2015,7,2
Andrzej,M,2015,6,2
Andrzej,M,2015,5,1
Andrzej,M,2015,4,1
Andrzej,M,2015,3,1
Andrzej,M,2015,2,0
Andrzej,M,2015,1,0
Andrzej,M,2014,12,0
Andrzej,M,2014,11,0
Andrzej,M,2014,10,0
Andrzej,M,2014,9,0
Andrzej,M,2014,8,1
Andrzej,M,2014,7,0
Andrzej,M,2014,6,0
Andrzej,M,2014,5,0
Andrzej,M,2014,4,2
Andrzej,M,2014,3,1
Andrzej,M,2014,2,3
Andrzej,M,2014,1,0
Andrzej,M,2013,12,0
Andrzej,M,2013,11,3
Andrzej,M,2013,10,0
Andrzej,M,2013,9,0
Andrzej,M,2013,8,0
Andrzej,M,2013,7,0
Andrzej,M,2013,6,0
Andrzej,M,2013,5,0
Andrzej,M,2013,4,0
Andrzej,M,2013,3,0
Andrzej,M,2013,2,0
Andrzej,M,2013,1,1
Andrzej,M,2012,12,1
Andrzej,M,2012,11,2
Andrzej,M,2012,10,2
Andrzej,M,2012,9,0
Andrzej,M,2012,8,1
Andrzej,M,2012,7,0
Andrzej,M,2012,6,0
Andrzej,M,2012,5,2
Andrzej,M,2012,4,2
Andrzej,M,2012,3,1
Andrzej,M,2012,2,3
Andrzej,M,2012,1,1
Andrzej,M,2011,12,0
Andrzej,M,2011,11,1
Andrzej,M,2011,10,2
Andrzej,M,2011,9,0
Andrzej,M,2011,8,0
Andrzej,M,2011,7,2
Andrzej,M,2011,6,2
Andrzej,M,2011,5,0
Andrzej,M,2011,4,0
Andrzej,M,2011,3,1
Andrzej,M,2011,2,0
Andrzej,M,2011,1,1
Andrzej,M,2010,12,1
Andrzej,M,2010,11,1
Andrzej,M,2010,10,0
Andrzej,M,2010,9,0
Andrzej,M,2010,8,5
Andrzej,M,2010,7,0
Andrzej,M,2010,6,0
Andrzej,M,2010,5,1
Andrzej,M,2010,4,1
Andrzej,M,2010,3,0
Andrzej,M,2010,2,0
Andrzej,M,2010,1,2
Andrzej,M,2009,12,1
Andrzej,M,2009,11,1
Andrzej,M,2009,10,1
Andrzej,M,2009,9,1
Andrzej,M,2009,8,2
Andrzej,M,2009,7,1
Andrzej,M,2009,6,0
Andrzej,M,2009,5,1
Andrzej,M,2009,4,2
Andrzej,M,2009,3,2
Andrzej,M,2009,2,0
Andrzej,M,2009,1,0
Andrzej,M,2008,12,1
Andrzej,M,2008,11,0
Andrzej,M,2008,10,0
Andrzej,M,2008,9,0
Andrzej,M,2008,8,2
Andrzej,M,2008,7,0
Andrzej,M,2008,6,6
Andrzej,M,2008,5,0
Andrzej,M,2008,4,2
Andrzej,M,2008,3,0
Andrzej,M,2008,2,2
Andrzej,M,2008,1,2
Andrzej,M,2007,12,2
Andrzej,M,2007,11,2
Andrzej,M,2007,10,0
Andrzej,M,2007,9,0
Andrzej,M,2007,8,0
Andrzej,M,2007,7,0
Andrzej,M,2007,6,1
Andrzej,M,2007,5,1
Andrzej,M,2007,4,1
Andrzej,M,2007,3,1
Andrzej,M,2007,2,2
Andrzej,M,2007,1,2
Andrzej,M,2006,12,1
Andrzej,M,2006,11,1
Andrzej,M,2006,10,2
Andrzej,M,2006,9,1
Andrzej,M,2006,8,1
Andrzej,M,2006,7,1
Andrzej,M,2006,6,0
Andrzej,M,2006,5,4
Andrzej,M,2006,4,2
Andrzej,M,2006,3,1
Andrzej,M,2006,2,4
Andrzej,M,2006,1,3
Andrzej,M,2005,12,0
Andrzej,M,2005,11,3
Andrzej,M,2005,10,2
Andrzej,M,2005,9,0
Andrzej,M,2005,8,3
Andrzej,M,2005,7,2
Andrzej,M,2005,6,4
Andrzej,M,2005,5,5
Andrzej,M,2005,4,0
Andrzej,M,2005,3,2
Andrzej,M,2005,2,2
Andrzej,M,2005,1,0
Andrzej,M,2004,12,0
Andrzej,M,2004,11,1
Andrzej,M,2004,10,6
Andrzej,M,2004,9,1
Andrzej,M,2004,8,1
Andrzej,M,2004,7,0
Anton,M,2016,5,0
Anton,M,2016,4,0
Anton,M,2016,3,0
Anton,M,2016,2,0
Anton,M,2016,1,0
Anton,M,2015,12,0
Anton,M,2015,11,0
Anton,M,2015,10,0
Anton,M,2015,9,0
Anton,M,2015,8,0
Anton,M,2015,7,0
Anton,M,2015,6,0
Anton,M,2015,5,0
Anton,M,2015,4,0
Anton,M,2015,3,0
Anton,M,2015,2,0
Anton,M,2015,1,0
Anton,M,2014,12,0
Anton,M,2014,11,0
Anton,M,2014,10,0
Anton,M,2014,9,0
Anton,M,2014,8,0
Anton,M,2014,7,0
Anton,M,2014,6,0
Anton,M,2014,5,0
Anton,M,2014,4,0
Anton,M,2014,3,0
Anton,M,2014,2,0
Anton,M,2014,1,0
Anton,M,2013,12,0
Anton,M,2013,11,0
Anton,M,2013,10,0
Anton,M,2013,9,0
Anton,M,2013,8,0
Anton,M,2013,7,0
Anton,M,2013,6,0
Anton,M,2013,5,0
Anton,M,2013,4,0
Anton,M,2013,3,0
Anton,M,2013,2,0
Anton,M,2013,1,0
Anton,M,2012,12,0
Anton,M,2012,11,0
Anton,M,2012,10,0
Anton,M,2012,9,0
Anton,M,2012,8,0
Anton,M,2012,7,0
Anton,M,2012,6,0
Anton,M,2012,5,0
Anton,M,2012,4,0
Anton,M,2012,3,0
Anton,M,2012,2,0
Anton,M,2012,1,0
Anton,M,2011,12,0
Anton,M,2011,11,0
Anton,M,2011,10,0
Anton,M,2011,9,0
Anton,M,2011,8,0
Anton,M,2011,7,0
Anton,M,2011,6,0
Anton,M,2011,5,0
Anton,M,2011,4,0
Anton,M,2011,3,0
Anton,M,2011,2,0
Anton,M,2011,1,0
Anton,M,2010,12,0
Anton,M,2010,11,0
Anton,M,2010,10,0
Anton,M,2010,9,0
Anton,M,2010,8,0
Anton,M,2010,7,0
Anton,M,2010,6,0
Anton,M,2010,5,1
Anton,M,2010,4,0
Anton,M,2010,3,0
Anton,M,2010,2,0
Anton,M,2010,1,0
Anton,M,2009,12,0
Anton,M,2009,11,0
Anton,M,2009,10,0
Anton,M,2009,9,0
Anton,M,2009,8,0
Anton,M,2009,7,0
Anton,M,2009,6,0
Anton,M,2009,5,0
Anton,M,2009,4,0
Anton,M,2009,3,0
Anton,M,2009,2,0
Anton,M,2009,1,0
Anton,M,2008,12,0
Anton,M,2008,11,0
Anton,M,2008,10,0
Anton,M,2008,9,0
Anton,M,2008,8,0
Anton,M,2008,7,0
Anton,M,2008,6,0
Anton,M,2008,5,0
Anton,M,2008,4,0
Anton,M,2008,3,0
Anton,M,2008,2,0
Anton,M,2008,1,0
Anton,M,2007,12,0
Anton,M,2007,11,0
Anton,M,2007,10,0
Anton,M,2007,9,0
Anton,M,2007,8,0
Anton,M,2007,7,0
Anton,M,2007,6,0
Anton,M,2007,5,0
Anton,M,2007,4,0
Anton,M,2007,3,0
Anton,M,2007,2,1
Anton,M,2007,1,0
Anton,M,2006,12,0
Anton,M,2006,11,0
Anton,M,2006,10,0
Anton,M,2006,9,0
Anton,M,2006,8,0
Anton,M,2006,7,0
Anton,M,2006,6,0
Anton,M,2006,5,0
Anton,M,2006,4,0
Anton,M,2006,3,0
Anton,M,2006,2,0
Anton,M,2006,1,0
Anton,M,2005,12,0
Anton,M,2005,11,0
Anton,M,2005,10,0
Anton,M,2005,9,0
Anton,M,2005,8,0
Anton,M,2005,7,0
Anton,M,2005,6,0
